"公開日","都道府県名","市区町村名","総数（人口）","交付枚数","交付率","人口算出基準日","交付件数基準日"
"2017/05/15","千葉県","印西市",95040,9279,9.8,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","白井市",63169,6455,10.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","富里市",49947,5074,10.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","南房総市",40388,4233,10.5,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","匝瑳市",38197,3117,8.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","香取市",80015,6827,8.5,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","山武市",54139,4776,8.8,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","いすみ市",40014,3800,9.5,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","大網白里市",50409,5913,11.7,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","印旛郡酒々井町",21256,2457,11.6,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","印旛郡栄町",21541,2647,12.3,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","香取郡神崎町",6321,641,10.1,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","香取郡多古町",15240,1164,7.6,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","香取郡東庄町",14634,923,6.3,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","山武郡九十九里町",17082,1400,8.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","山武郡芝山町",7621,757,9.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","山武郡横芝光町",24728,2038,8.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","長生郡一宮町",12469,1044,8.4,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","長生郡睦沢町",7365,580,7.9,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","長生郡長生村",14705,1301,8.8,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","長生郡白子町",11830,951,8.0,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","長生郡長柄町",7378,661,9.0,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","長生郡長南町",8522,719,8.4,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","夷隅郡大多喜町",9747,705,7.2,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","夷隅郡御宿町",7788,1115,14.3,"2016/01/01","2017/05/15"
"2017/05/15","千葉県","安房郡鋸南町",8370,927,11.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","千代田区",58576,7541,12.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","中央区",142995,19167,13.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","港区",243977,34245,14.0,"2016/01/01","2017/05/15"
"2017/05/15","東京都","新宿区",334193,38354,11.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","文京区",210312,23585,11.2,"2016/01/01","2017/05/15"
"2017/05/15","東京都","台東区",191749,24806,12.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","墨田区",261723,27355,10.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","江東区",501501,56028,11.2,"2016/01/01","2017/05/15"
"2017/05/15","東京都","品川区",378123,44376,11.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","目黒区",271469,32944,12.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","大田区",712057,76998,10.8,"2016/01/01","2017/05/15"
"2017/05/15","東京都","世田谷区",883289,91996,10.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","渋谷区",219898,25176,11.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","中野区",321734,33601,10.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","杉並区",553288,62791,11.3,"2016/01/01","2017/05/15"
"2017/05/15","東京都","豊島区",280639,34527,12.3,"2016/01/01","2017/05/15"
"2017/05/15","東京都","北区",341252,36184,10.6,"2016/01/01","2017/05/15"
"2017/05/15","東京都","荒川区",211271,20552,9.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","板橋区",550758,59451,10.8,"2016/01/01","2017/05/15"
"2017/05/15","東京都","練馬区",719109,86384,12.0,"2016/01/01","2017/05/15"
"2017/05/15","東京都","足立区",678623,57964,8.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","葛飾区",452789,47907,10.6,"2016/01/01","2017/05/15"
"2017/05/15","東京都","江戸川区",686387,74498,10.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","八王子市",562795,60200,10.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","立川市",179796,17664,9.8,"2016/01/01","2017/05/15"
"2017/05/15","東京都","武蔵野市",143262,15342,10.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","三鷹市",182897,20862,11.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","青梅市",136750,16506,12.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","府中市",256748,26600,10.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","昭島市",112897,10495,9.3,"2016/01/01","2017/05/15"
"2017/05/15","東京都","調布市",226413,21478,9.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","町田市",426937,46184,10.8,"2016/01/01","2017/05/15"
"2017/05/15","東京都","小金井市",117978,13475,11.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","小平市",188609,19035,10.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","日野市",182765,26299,14.4,"2016/01/01","2017/05/15"
"2017/05/15","東京都","東村山市",150858,15201,10.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","国分寺市",119940,14497,12.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","国立市",74971,7426,9.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","福生市",58613,5229,8.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","狛江市",80008,8918,11.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","東大和市",86101,9721,11.3,"2016/01/01","2017/05/15"
"2017/05/15","東京都","清瀬市",74403,8842,11.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","東久留米市",117128,13518,11.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","武蔵村山市",72243,6230,8.6,"2016/01/01","2017/05/15"
"2017/05/15","東京都","多摩市",147849,15039,10.2,"2016/01/01","2017/05/15"
"2017/05/15","東京都","稲城市",87461,8646,9.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","羽村市",56355,5443,9.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","あきる野市",81483,7419,9.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","西東京市",198974,23948,12.0,"2016/01/01","2017/05/15"
"2017/05/15","東京都","西多摩郡瑞穂町",33905,2348,6.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","西多摩郡日の出町",17020,1448,8.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","西多摩郡檜原村",2343,198,8.5,"2016/01/01","2017/05/15"
"2017/05/15","東京都","西多摩郡奥多摩町",5378,417,7.8,"2016/01/01","2017/05/15"
"2017/05/15","東京都","大島町",8178,478,5.8,"2016/01/01","2017/05/15"
"2017/05/15","東京都","利島村",314,18,5.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","新島村",2818,242,8.6,"2016/01/01","2017/05/15"
"2017/05/15","東京都","神津島村",1927,95,4.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","三宅島　三宅村",2619,280,10.7,"2016/01/01","2017/05/15"
"2017/05/15","東京都","御蔵島村",314,38,12.1,"2016/01/01","2017/05/15"
"2017/05/15","東京都","八丈島　八丈町",7834,698,8.9,"2016/01/01","2017/05/15"
"2017/05/15","東京都","青ヶ島村",166,16,9.6,"2016/01/01","2017/05/15"
"2017/05/15","東京都","小笠原村",2587,328,12.7,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","横浜市",3729357,418377,11.2,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","川崎市",1459768,158834,10.9,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","相模原市",716643,78340,10.9,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","横須賀市",414664,46910,11.3,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","平塚市",257506,28712,11.2,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","鎌倉市",176900,23314,13.2,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","藤沢市",426024,48394,11.4,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","小田原市",194502,20699,10.6,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","茅ヶ崎市",241264,28088,11.6,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","逗子市",59991,7823,13.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","三浦市",45911,4154,9.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","秦野市",163582,17944,11.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","厚木市",225503,24780,11.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","大和市",234627,27915,11.9,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","伊勢原市",99894,11071,11.1,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","海老名市",130627,14761,11.3,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","座間市",129701,15411,11.9,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","南足柄市",43762,4686,10.7,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","綾瀬市",85253,10253,12.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","三浦郡葉山町",33490,4312,12.9,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","高座郡寒川町",48319,5250,10.9,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","中郡大磯町",33010,3471,10.5,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","中郡二宮町",29267,3143,10.7,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄上郡中井町",9669,1064,11.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄上郡大井町",17279,1697,9.8,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄上郡松田町",11456,1207,10.5,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄上郡山北町",11124,1252,11.3,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄上郡開成町",17001,1729,10.2,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄下郡箱根町",12101,1579,13.0,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄下郡真鶴町",7708,861,11.2,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","足柄下郡湯河原町",26010,3021,11.6,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","愛甲郡愛川町",41197,5017,12.2,"2016/01/01","2017/05/15"
"2017/05/15","神奈川県","愛甲郡清川村",3041,413,13.6,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","新潟市",802936,45797,5.7,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","長岡市",276776,19317,7.0,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","三条市",100884,7031,7.0,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","柏崎市",87292,7849,9.0,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","新発田市",100314,7289,7.3,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","小千谷市",37130,3191,8.6,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","加茂市",28701,1519,5.3,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","十日町市",56237,3357,6.0,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","見附市",41421,3501,8.5,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","村上市",63614,4667,7.3,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","燕市",81819,4476,5.5,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","糸魚川市",45080,4039,9.0,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","妙高市",34096,2629,7.7,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","五泉市",52783,3023,5.7,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","上越市",198356,13420,6.8,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","阿賀野市",44251,3205,7.2,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","佐渡市",58527,4756,8.1,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","魚沼市",38187,3112,8.1,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","南魚沼市",58907,5355,9.1,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","胎内市",30558,1726,5.6,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","北蒲原郡聖籠町",14323,653,4.6,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","西蒲原郡弥彦村",8426,492,5.8,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","南蒲原郡田上町",12335,540,4.4,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","東蒲原郡阿賀町",12137,745,6.1,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","三島郡出雲崎町",4677,376,8.0,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","南魚沼郡湯沢町",8201,851,10.4,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","中魚沼郡津南町",10306,604,5.9,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","刈羽郡刈羽村",4756,416,8.7,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","岩船郡関川村",6042,380,6.3,"2016/01/01","2017/05/15"
"2017/05/15","新潟県","岩船郡粟島浦村",363,146,40.2,"2016/01/01","2017/05/15"
"2017/05/15","富山県","富山市",419123,32982,7.9,"2016/01/01","2017/05/15"
"2017/05/15","富山県","高岡市",174892,16003,9.2,"2016/01/01","2017/05/15"
"2017/05/15","富山県","魚津市",43152,3057,7.1,"2016/01/01","2017/05/15"
"2017/05/15","富山県","氷見市",49830,5877,11.8,"2016/01/01","2017/05/15"
"2017/05/15","富山県","滑川市",33489,2415,7.2,"2016/01/01","2017/05/15"
"2017/05/15","富山県","黒部市",41944,3741,8.9,"2016/01/01","2017/05/15"
"2017/05/15","富山県","砺波市",49321,3722,7.5,"2016/01/01","2017/05/15"
"2017/05/15","富山県","小矢部市",31128,2244,7.2,"2016/01/01","2017/05/15"
"2017/05/15","富山県","南砺市",53136,5112,9.6,"2016/01/01","2017/05/15"
"2017/05/15","富山県","射水市",94301,8170,8.7,"2016/01/01","2017/05/15"
"2017/05/15","富山県","中新川郡舟橋村",3025,207,6.8,"2016/01/01","2017/05/15"
"2017/05/15","富山県","中新川郡上市町",21523,1469,6.8,"2016/01/01","2017/05/15"
"2017/05/15","富山県","中新川郡立山町",26752,1895,7.1,"2016/01/01","2017/05/15"
"2017/05/15","富山県","下新川郡入善町",25750,1944,7.5,"2016/01/01","2017/05/15"
"2017/05/15","富山県","下新川郡朝日町",12794,1036,8.1,"2016/01/01","2017/05/15"
"2017/05/15","石川県","金沢市",454356,33014,7.3,"2016/01/01","2017/05/15"
"2017/05/15","石川県","七尾市",55382,3625,6.5,"2016/01/01","2017/05/15"
"2017/05/15","石川県","小松市",108573,10219,9.4,"2016/01/01","2017/05/15"
"2017/05/15","石川県","輪島市",28832,1654,5.7,"2016/01/01","2017/05/15"
"2017/05/15","石川県","珠洲市",15534,1031,6.6,"2016/01/01","2017/05/15"
"2017/05/15","石川県","加賀市",69386,4923,7.1,"2016/01/01","2017/05/15"
"2017/05/15","石川県","羽咋市",22578,1819,8.1,"2016/01/01","2017/05/15"
"2017/05/15","石川県","かほく市",34974,2202,6.3,"2016/01/01","2017/05/15"
"2017/05/15","石川県","白山市",112829,7888,7.0,"2016/01/01","2017/05/15"
"2017/05/15","石川県","能美市",49971,3490,7.0,"2016/01/01","2017/05/15"
"2017/05/15","石川県","野々市市",51637,3510,6.8,"2016/01/01","2017/05/15"
"2017/05/15","石川県","能美郡川北町",6286,334,5.3,"2016/01/01","2017/05/15"
"2017/05/15","石川県","河北郡津幡町",37757,2630,7.0,"2016/01/01","2017/05/15"
"2017/05/15","石川県","河北郡内灘町",26950,2066,7.7,"2016/01/01","2017/05/15"
"2017/05/15","石川県","羽咋郡志賀町",21670,1431,6.6,"2016/01/01","2017/05/15"
"2017/05/15","石川県","羽咋郡宝達志水町",13872,973,7.0,"2016/01/01","2017/05/15"
"2017/05/15","石川県","鹿島郡中能登町",18717,1169,6.2,"2016/01/01","2017/05/15"
"2017/05/15","石川県","鳳珠郡穴水町",8988,594,6.6,"2016/01/01","2017/05/15"
"2017/05/15","石川県","鳳珠郡能登町",18750,1281,6.8,"2016/01/01","2017/05/15"
"2017/05/15","福井県","福井市",266553,16532,6.2,"2016/01/01","2017/05/15"
"2017/05/15","福井県","敦賀市",67267,3313,4.9,"2016/01/01","2017/05/15"
"2017/05/15","福井県","小浜市",30364,1818,6.0,"2016/01/01","2017/05/15"
"2017/05/15","福井県","大野市",34792,2247,6.5,"2016/01/01","2017/05/15"
"2017/05/15","福井県","勝山市",24490,1984,8.1,"2016/01/01","2017/05/15"
"2017/05/15","福井県","鯖江市",69104,3684,5.3,"2016/01/01","2017/05/15"
"2017/05/15","福井県","あわら市",29095,1906,6.6,"2016/01/01","2017/05/15"
"2017/05/15","福井県","越前市",83735,4424,5.3,"2016/01/01","2017/05/15"
"2017/05/15","福井県","坂井市",93041,5904,6.3,"2016/01/01","2017/05/15"
"2017/05/15","福井県","吉田郡永平寺町",19220,1019,5.3,"2016/01/01","2017/05/15"
"2017/05/15","福井県","今立郡池田町",2787,163,5.8,"2016/01/01","2017/05/15"
"2017/05/15","福井県","南条郡南越前町",11157,691,6.2,"2016/01/01","2017/05/15"
"2017/05/15","福井県","丹生郡越前町",22649,994,4.4,"2016/01/01","2017/05/15"
"2017/05/15","福井県","三方郡美浜町",10030,717,7.1,"2016/01/01","2017/05/15"
"2017/05/15","福井県","大飯郡高浜町",10731,654,6.1,"2016/01/01","2017/05/15"
"2017/05/15","福井県","大飯郡おおい町",8487,588,6.9,"2016/01/01","2017/05/15"
"2017/05/15","福井県","三方上中郡若狭町",15718,794,5.1,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","甲府市",192559,14385,7.5,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","富士吉田市",50446,4372,8.7,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","都留市",31486,2062,6.5,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","山梨市",36258,2180,6.0,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","大月市",25994,2326,8.9,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","韮崎市",30568,1772,5.8,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南アルプス市",72529,4447,6.1,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","北杜市",48065,4489,9.3,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","甲斐市",74977,5472,7.3,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","笛吹市",70771,4862,6.9,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","上野原市",24650,1844,7.5,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","甲州市",33306,2865,8.6,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","中央市",30977,3139,10.1,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","西八代郡市川三郷町",16577,963,5.8,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南巨摩郡早川町",1124,131,11.7,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南巨摩郡身延町",13154,1493,11.4,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南巨摩郡南部町",8389,713,8.5,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南巨摩郡富士川町",15916,1049,6.6,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","中巨摩郡昭和町",19472,1225,6.3,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南都留郡道志村",1792,122,6.8,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南都留郡西桂町",4499,311,6.9,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南都留郡忍野村",9404,896,9.5,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南都留郡山中湖村",5852,490,8.4,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南都留郡鳴沢村",3154,223,7.1,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","南都留郡富士河口湖町",26532,1986,7.5,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","北都留郡小菅村",739,60,8.1,"2016/01/01","2017/05/15"
"2017/05/15","山梨県","北都留郡丹波山村",594,45,7.6,"2016/01/01","2017/05/15"
"2017/05/15","長野県","長野市",383512,28556,7.4,"2016/01/01","2017/05/15"
"2017/05/15","長野県","松本市",241796,18317,7.6,"2016/01/01","2017/05/15"
"2017/05/15","長野県","上田市",159639,13299,8.3,"2016/01/01","2017/05/15"
"2017/05/15","長野県","岡谷市",51218,3989,7.8,"2016/01/01","2017/05/15"
"2017/05/15","長野県","飯田市",104247,7468,7.2,"2016/01/01","2017/05/15"
"2017/05/15","長野県","諏訪市",50851,4959,9.8,"2016/01/01","2017/05/15"
"2017/05/15","長野県","須坂市",51633,3030,5.9,"2016/01/01","2017/05/15"
"2017/05/15","長野県","小諸市",43311,3269,7.5,"2016/01/01","2017/05/15"
"2017/05/15","長野県","伊那市",69479,4646,6.7,"2016/01/01","2017/05/15"
"2017/05/15","長野県","駒ヶ根市",33385,2384,7.1,"2016/01/01","2017/05/15"
"2017/05/15","長野県","中野市",45783,2916,6.4,"2016/01/01","2017/05/15"
"2017/05/15","長野県","大町市",28901,2160,7.5,"2016/01/01","2017/05/15"
"2017/05/15","長野県","飯山市",22331,1387,6.2,"2016/01/01","2017/05/15"
"2017/05/15","長野県","茅野市",56174,4479,8.0,"2016/01/01","2017/05/15"
"2017/05/15","長野県","塩尻市",67459,4790,7.1,"2016/01/01","2017/05/15"
"2017/05/15","長野県","佐久市",99736,7579,7.6,"2016/01/01","2017/05/15"
"2017/05/15","長野県","千曲市",61552,4375,7.1,"2016/01/01","2017/05/15"
"2017/05/15","長野県","東御市",30785,1978,6.4,"2016/01/01","2017/05/15"
"2017/05/15","長野県","安曇野市",98514,8454,8.6,"2016/01/01","2017/05/15"
"2017/05/15","長野県","南佐久郡小海町",4850,336,6.9,"2016/01/01","2017/05/15"
"2017/05/15","長野県","南佐久郡川上村",4103,177,4.3,"2016/01/01","2017/05/15"
"2017/05/15","長野県","南佐久郡南牧村",3192,214,6.7,"2016/01/01","2017/05/15"
"2017/05/15","長野県","南佐久郡南相木村",1070,96,9.0,"2016/01/01","2017/05/15"
"2017/05/15","長野県","南佐久郡北相木村",798,55,6.9,"2016/01/01","2017/05/15"
"2017/05/15","長野県","南佐久郡佐久穂町",11818,769,6.5,"2016/01/01","2017/05/15"
"2017/05/15","長野県","北佐久郡軽井沢町",20177,1956,9.7,"2016/01/01","2017/05/15"
"2017/05/15","長野県","北佐久郡御代田町",15494,1275,8.2,"2016/01/01","2017/05/15"
"2017/05/15","長野県","北佐久郡立科町",7594,642,8.5,"2016/01/01","2017/05/15"
"2017/05/15","長野県","小県郡青木村",4574,259,5.7,"2016/01/01","2017/05/15"
"2017/05/15","長野県","小県郡長和町",6489,309,4.8,"2016/01/01","2017/05/15"
