"都道府県名","市区町村名","総数（人口）","交付枚数","交付率","人口算出基準日","交付件数基準日"
"福岡県","久留⽶市",306700,15746,5.1,"2016/01/01","2017/03/08"
"福岡県","直⽅市",57807,3159,5.5,"2016/01/01","2017/03/08"
"福岡県","飯塚市",130517,11950,9.2,"2016/01/01","2017/03/08"
"福岡県","⽥川市",49451,3151,6.4,"2016/01/01","2017/03/08"
"福岡県","柳川市",68683,3047,4.4,"2016/01/01","2017/03/08"
"福岡県","⼋⼥市",66249,3134,4.7,"2016/01/01","2017/03/08"
"福岡県","筑後市",49139,2547,5.2,"2016/01/01","2017/03/08"
"福岡県","⼤川市",35714,1745,4.9,"2016/01/01","2017/03/08"
"福岡県","⾏橋市",72767,5349,7.4,"2016/01/01","2017/03/08"
"福岡県","豊前市",26591,1695,6.4,"2016/01/01","2017/03/08"
"福岡県","中間市",43282,2656,6.1,"2016/01/01","2017/03/08"
"福岡県","⼩郡市",59296,4094,6.9,"2016/01/01","2017/03/08"
"福岡県","筑紫野市",102459,6660,6.5,"2016/01/01","2017/03/08"
"福岡県","春⽇市",113026,8256,7.3,"2016/01/01","2017/03/08"
"福岡県","宗像市",96700,7732,8.0,"2016/01/01","2017/03/08"
"福岡県","太宰府市",71855,5195,7.2,"2016/01/01","2017/03/08"
"福岡県","古賀市",58389,3826,6.6,"2016/01/01","2017/03/08"
"福岡県","福津市",60263,5206,8.6,"2016/01/01","2017/03/08"
"福岡県","うきは市",30941,1076,3.5,"2016/01/01","2017/03/08"
"福岡県","宮若市",28861,1500,5.2,"2016/01/01","2017/03/08"
"福岡県","嘉⿇市",40555,2278,5.6,"2016/01/01","2017/03/08"
"福岡県","朝倉市",55322,3265,5.9,"2016/01/01","2017/03/08"
"福岡県","みやま市",39084,1895,4.8,"2016/01/01","2017/03/08"
"福岡県","⽷島市",100126,8035,8.0,"2016/01/01","2017/03/08"
"福岡県","筑紫郡那珂川町",50235,2947,5.9,"2016/01/01","2017/03/08"
"福岡県","糟屋郡宇美町",37557,2501,6.7,"2016/01/01","2017/03/08"
"福岡県","糟屋郡篠栗町",31663,2113,6.7,"2016/01/01","2017/03/08"
"福岡県","糟屋郡志免町",45565,3286,7.2,"2016/01/01","2017/03/08"
"福岡県","糟屋郡須惠町",27667,1848,6.7,"2016/01/01","2017/03/08"
"福岡県","糟屋郡新宮町",31139,3014,9.7,"2016/01/01","2017/03/08"
"福岡県","糟屋郡久⼭町",8370,533,6.4,"2016/01/01","2017/03/08"
"福岡県","糟屋郡粕屋町",45721,2635,5.8,"2016/01/01","2017/03/08"
"福岡県","遠賀郡芦屋町",14429,1165,8.1,"2016/01/01","2017/03/08"
"福岡県","遠賀郡⽔巻町",29148,2172,7.5,"2016/01/01","2017/03/08"
"福岡県","遠賀郡岡垣町",32337,2622,8.1,"2016/01/01","2017/03/08"
"福岡県","遠賀郡遠賀町",19439,1582,8.1,"2016/01/01","2017/03/08"
"福岡県","鞍⼿郡⼩⽵町",8158,531,6.5,"2016/01/01","2017/03/08"
"福岡県","鞍⼿郡鞍⼿町",16667,963,5.8,"2016/01/01","2017/03/08"
"福岡県","嘉穂郡桂川町",13957,1065,7.6,"2016/01/01","2017/03/08"
"福岡県","朝倉郡筑前町",29656,1560,5.3,"2016/01/01","2017/03/08"
"福岡県","朝倉郡東峰村",2302,122,5.3,"2016/01/01","2017/03/08"
"福岡県","三井郡⼤⼑洗町",15533,747,4.8,"2016/01/01","2017/03/08"
"福岡県","三潴郡⼤⽊町",14438,625,4.3,"2016/01/01","2017/03/08"
"福岡県","⼋⼥郡広川町",19995,1097,5.5,"2016/01/01","2017/03/08"
"福岡県","⽥川郡⾹春町",11624,821,7.1,"2016/01/01","2017/03/08"
"福岡県","⽥川郡添⽥町",10539,860,8.2,"2016/01/01","2017/03/08"
"福岡県","⽥川郡⽷⽥町",9421,887,9.4,"2016/01/01","2017/03/08"
"福岡県","⽥川郡川崎町",17825,887,5.0,"2016/01/01","2017/03/08"
"福岡県","⽥川郡⼤任町",5377,355,6.6,"2016/01/01","2017/03/08"
"福岡県","⽥川郡⾚村",3281,192,5.9,"2016/01/01","2017/03/08"
"福岡県","⽥川郡福智町",23841,1143,4.8,"2016/01/01","2017/03/08"
"福岡県","京都郡苅⽥町",36307,2738,7.5,"2016/01/01","2017/03/08"
"福岡県","京都郡みやこ町",20784,1299,6.3,"2016/01/01","2017/03/08"
"福岡県","築上郡吉富町",6873,435,6.3,"2016/01/01","2017/03/08"
"福岡県","築上郡上⽑町",7862,472,6.0,"2016/01/01","2017/03/08"
"福岡県","築上郡築上町",19325,1093,5.7,"2016/01/01","2017/03/08"
"佐賀県","佐賀市",235523,16888,7.2,"2016/01/01","2017/03/08"
"佐賀県","唐津市",126280,8001,6.3,"2016/01/01","2017/03/08"
"佐賀県","⿃栖市",72266,5376,7.4,"2016/01/01","2017/03/08"
"佐賀県","多久市",20187,1428,7.1,"2016/01/01","2017/03/08"
"佐賀県","伊万⾥市",56339,3167,5.6,"2016/01/01","2017/03/08"
"佐賀県","武雄市",49965,2984,6.0,"2016/01/01","2017/03/08"
"佐賀県","⿅島市",30523,2185,7.2,"2016/01/01","2017/03/08"
"佐賀県","⼩城市",45851,2657,5.8,"2016/01/01","2017/03/08"
"佐賀県","嬉野市",27308,1391,5.1,"2016/01/01","2017/03/08"
"佐賀県","神埼市",32253,2104,6.5,"2016/01/01","2017/03/08"
"佐賀県","三養基郡基⼭町",17490,1412,8.1,"2016/01/01","2017/03/08"
"佐賀県","三養基郡上峰町",9516,616,6.5,"2016/01/01","2017/03/08"
"佐賀県","三養基郡みやき町",25553,1793,7.0,"2016/01/01","2017/03/08"
"佐賀県","東松浦郡⽞海町",6039,258,4.3,"2016/01/01","2017/03/08"
"佐賀県","⻄松浦郡有⽥町",20723,1211,5.8,"2016/01/01","2017/03/08"
"佐賀県","杵島郡⼤町町",6936,510,7.4,"2016/01/01","2017/03/08"
"佐賀県","杵島郡江北町",9740,520,5.3,"2016/01/01","2017/03/08"
"佐賀県","杵島郡⽩⽯町",24365,894,3.7,"2016/01/01","2017/03/08"
"佐賀県","藤津郡太良町",9352,393,4.2,"2016/01/01","2017/03/08"
"⻑崎県","⻑崎市",435525,37708,8.7,"2016/01/01","2017/03/08"
"⻑崎県","佐世保市",258466,22900,8.9,"2016/01/01","2017/03/08"
"⻑崎県","島原市",46884,3258,6.9,"2016/01/01","2017/03/08"
"⻑崎県","諫早市",140140,9070,6.5,"2016/01/01","2017/03/08"
"⻑崎県","⼤村市",94760,7956,8.4,"2016/01/01","2017/03/08"
"⻑崎県","平⼾市",33216,1823,5.5,"2016/01/01","2017/03/08"
"⻑崎県","松浦市",24048,1941,8.1,"2016/01/01","2017/03/08"
"⻑崎県","対⾺市",32523,2434,7.5,"2016/01/01","2017/03/08"
"⻑崎県","壱岐市",27991,2536,9.1,"2016/01/01","2017/03/08"
"⻑崎県","五島市",38956,3608,9.3,"2016/01/01","2017/03/08"
"⻑崎県","⻄海市",29458,2178,7.4,"2016/01/01","2017/03/08"
"⻑崎県","雲仙市",45686,2236,4.9,"2016/01/01","2017/03/08"
"⻑崎県","南島原市",48773,2529,5.2,"2016/01/01","2017/03/08"
"⻑崎県","⻄彼杵郡⻑与町",42653,3374,7.9,"2016/01/01","2017/03/08"
"⻑崎県","⻄彼杵郡時津町",30143,2513,8.3,"2016/01/01","2017/03/08"
"⻑崎県","東彼杵郡東彼杵町",8340,604,7.2,"2016/01/01","2017/03/08"
"⻑崎県","東彼杵郡川棚町",14408,890,6.2,"2016/01/01","2017/03/08"
"⻑崎県","東彼杵郡波佐⾒町",15127,794,5.2,"2016/01/01","2017/03/08"
"⻑崎県","北松浦郡⼩値賀町",2622,119,4.5,"2016/01/01","2017/03/08"
"⻑崎県","北松浦郡佐々町",13822,935,6.8,"2016/01/01","2017/03/08"
"⻑崎県","南松浦郡新上五島町",20562,938,4.6,"2016/01/01","2017/03/08"
"熊本県","熊本市",735234,62015,8.4,"2016/01/01","2017/03/08"
"熊本県","⼋代市",130572,10348,7.9,"2016/01/01","2017/03/08"
"熊本県","⼈吉市",33963,3129,9.2,"2016/01/01","2017/03/08"
"熊本県","荒尾市",54464,4003,7.3,"2016/01/01","2017/03/08"
"熊本県","⽔俣市",25893,2469,9.5,"2016/01/01","2017/03/08"
"熊本県","⽟名市",67984,3751,5.5,"2016/01/01","2017/03/08"
"熊本県","⼭⿅市",54118,4548,8.4,"2016/01/01","2017/03/08"
"熊本県","菊池市",50048,3107,6.2,"2016/01/01","2017/03/08"
"熊本県","宇⼟市",37997,2558,6.7,"2016/01/01","2017/03/08"
"熊本県","上天草市",29108,2502,8.6,"2016/01/01","2017/03/08"
"熊本県","宇城市",60899,3904,6.4,"2016/01/01","2017/03/08"
"熊本県","阿蘇市",27618,2239,8.1,"2016/01/01","2017/03/08"
"熊本県","天草市",85654,7020,8.2,"2016/01/01","2017/03/08"
"熊本県","合志市",59702,3715,6.2,"2016/01/01","2017/03/08"
"熊本県","下益城郡美⾥町",10826,661,6.1,"2016/01/01","2017/03/08"
"熊本県","⽟名郡⽟東町",5463,328,6.0,"2016/01/01","2017/03/08"
"熊本県","⽟名郡南関町",10309,652,6.3,"2016/01/01","2017/03/08"
"熊本県","⽟名郡⻑洲町",16432,1368,8.3,"2016/01/01","2017/03/08"
"熊本県","⽟名郡和⽔町",10713,746,7.0,"2016/01/01","2017/03/08"
"熊本県","菊池郡⼤津町",34086,2161,6.3,"2016/01/01","2017/03/08"
"熊本県","菊池郡菊陽町",40513,2948,7.3,"2016/01/01","2017/03/08"
"熊本県","阿蘇郡南⼩国町",4265,240,5.6,"2016/01/01","2017/03/08"
"熊本県","阿蘇郡産⼭村",1598,109,6.8,"2016/01/01","2017/03/08"
"熊本県","阿蘇郡⾼森町",6784,438,6.5,"2016/01/01","2017/03/08"
"熊本県","阿蘇郡⻄原村",7063,361,5.1,"2016/01/01","2017/03/08"
"熊本県","阿蘇郡南阿蘇村",11693,618,5.3,"2016/01/01","2017/03/08"
"熊本県","上益城郡御船町",17719,1246,7.0,"2016/01/01","2017/03/08"
"熊本県","上益城郡嘉島町",9227,520,5.6,"2016/01/01","2017/03/08"
"熊本県","上益城郡益城町",34581,2724,7.9,"2016/01/01","2017/03/08"
"熊本県","上益城郡甲佐町",11120,577,5.2,"2016/01/01","2017/03/08"
"熊本県","上益城郡⼭都町",16170,1085,6.7,"2016/01/01","2017/03/08"
"熊本県","⼋代郡氷川町",12493,693,5.5,"2016/01/01","2017/03/08"
"熊本県","葦北郡芦北町",18455,1409,7.6,"2016/01/01","2017/03/08"
"熊本県","葦北郡津奈⽊町",4863,386,7.9,"2016/01/01","2017/03/08"
"熊本県","球磨郡錦町",11160,687,6.2,"2016/01/01","2017/03/08"
"熊本県","球磨郡多良⽊町",10165,813,8.0,"2016/01/01","2017/03/08"
"熊本県","球磨郡湯前町",4163,305,7.3,"2016/01/01","2017/03/08"
"熊本県","球磨郡⽔上村",2323,187,8.0,"2016/01/01","2017/03/08"
"熊本県","球磨郡相良村",4705,359,7.6,"2016/01/01","2017/03/08"
"熊本県","球磨郡五⽊村",1189,87,7.3,"2016/01/01","2017/03/08"
"熊本県","球磨郡⼭江村",3634,325,8.9,"2016/01/01","2017/03/08"
"熊本県","球磨郡球磨村",3981,256,6.4,"2016/01/01","2017/03/08"
"熊本県","球磨郡あさぎり町",16124,1153,7.2,"2016/01/01","2017/03/08"
"熊本県","天草郡苓北町",7732,391,5.1,"2016/01/01","2017/03/08"
"⼤分県","⼤分市",479340,33042,6.9,"2016/01/01","2017/03/08"
"⼤分県","別府市",120658,9468,7.8,"2016/01/01","2017/03/08"
"⼤分県","中津市",85264,5751,6.7,"2016/01/01","2017/03/08"
"⼤分県","⽇⽥市",68429,7105,10.4,"2016/01/01","2017/03/08"
"⼤分県","佐伯市",75048,5650,7.5,"2016/01/01","2017/03/08"
"⼤分県","⾅杵市",40443,3135,7.8,"2016/01/01","2017/03/08"
"⼤分県","津久⾒市",18906,1170,6.2,"2016/01/01","2017/03/08"
"⼤分県","⽵⽥市",23278,2065,8.9,"2016/01/01","2017/03/08"
"⼤分県","豊後⾼⽥市",23342,2329,10.0,"2016/01/01","2017/03/08"
"⼤分県","杵築市",30645,2372,7.7,"2016/01/01","2017/03/08"
"⼤分県","宇佐市",58143,4101,7.1,"2016/01/01","2017/03/08"
"⼤分県","豊後⼤野市",38078,3114,8.2,"2016/01/01","2017/03/08"
"⼤分県","由布市",35349,2385,6.7,"2016/01/01","2017/03/08"
"⼤分県","国東市",29785,2398,8.1,"2016/01/01","2017/03/08"
"⼤分県","東国東郡姫島村",2202,836,38.0,"2016/01/01","2017/03/08"
"⼤分県","速⾒郡⽇出町",28518,2021,7.1,"2016/01/01","2017/03/08"
"⼤分県","玖珠郡九重町",10099,815,8.1,"2016/01/01","2017/03/08"
"⼤分県","玖珠郡玖珠町",16434,1156,7.0,"2016/01/01","2017/03/08"
"宮崎県","宮崎市",405681,42275,10.4,"2016/01/01","2017/03/08"
"宮崎県","都城市",168448,28725,17.1,"2016/01/01","2017/03/08"
"宮崎県","延岡市",127924,11078,8.7,"2016/01/01","2017/03/08"
"宮崎県","⽇南市",55848,5589,10.0,"2016/01/01","2017/03/08"
"宮崎県","⼩林市",47646,5076,10.7,"2016/01/01","2017/03/08"
"宮崎県","⽇向市",63013,3928,6.2,"2016/01/01","2017/03/08"
"宮崎県","串間市",19636,2278,11.6,"2016/01/01","2017/03/08"
"宮崎県","⻄都市",31614,2735,8.7,"2016/01/01","2017/03/08"
"宮崎県","えびの市",20637,1849,9.0,"2016/01/01","2017/03/08"
"宮崎県","北諸県郡三股町",26012,1867,7.2,"2016/01/01","2017/03/08"
"宮崎県","⻄諸県郡⾼原町",9855,618,6.3,"2016/01/01","2017/03/08"
"宮崎県","東諸県郡国富町",20204,1582,7.8,"2016/01/01","2017/03/08"
"宮崎県","児湯郡⾼鍋町",21106,1592,7.5,"2016/01/01","2017/03/08"
"宮崎県","児湯郡新富町",18096,1253,6.9,"2016/01/01","2017/03/08"
"宮崎県","児湯郡⻄⽶良村",1208,91,7.5,"2016/01/01","2017/03/08"
"宮崎県","児湯郡⽊城町",5420,360,6.6,"2016/01/01","2017/03/08"
"宮崎県","児湯郡川南町",16379,1498,9.1,"2016/01/01","2017/03/08"
"宮崎県","児湯郡都農町",10867,853,7.8,"2016/01/01","2017/03/08"
"宮崎県","東⾅杵郡⾨川町",18636,1037,5.6,"2016/01/01","2017/03/08"
"宮崎県","東⾅杵郡諸塚村",1864,81,4.3,"2016/01/01","2017/03/08"
"宮崎県","東⾅杵郡椎葉村",3001,152,5.1,"2016/01/01","2017/03/08"
"宮崎県","東⾅杵郡美郷町",5960,437,7.3,"2016/01/01","2017/03/08"
"宮崎県","⻄⾅杵郡⾼千穂町",12980,810,6.2,"2016/01/01","2017/03/08"
"宮崎県","⻄⾅杵郡⽇之影町",4223,199,4.7,"2016/01/01","2017/03/08"
"宮崎県","⻄⾅杵郡五ヶ瀬町",4164,194,4.7,"2016/01/01","2017/03/08"
"⿅児島県","⿅児島市",607382,47391,7.8,"2016/01/01","2017/03/08"
"⿅児島県","⿅屋市",104949,8810,8.4,"2016/01/01","2017/03/08"
"⿅児島県","枕崎市",22620,1797,7.9,"2016/01/01","2017/03/08"
"⿅児島県","阿久根市",21916,1823,8.3,"2016/01/01","2017/03/08"
"⿅児島県","出⽔市",55003,4519,8.2,"2016/01/01","2017/03/08"
"⿅児島県","指宿市",42849,3369,7.9,"2016/01/01","2017/03/08"
"⿅児島県","⻄之表市",16185,1899,11.7,"2016/01/01","2017/03/08"
"⿅児島県","垂⽔市",16007,1053,6.6,"2016/01/01","2017/03/08"
"⿅児島県","薩摩川内市",97636,8766,9.0,"2016/01/01","2017/03/08"
"⿅児島県","⽇置市",50230,4528,9.0,"2016/01/01","2017/03/08"
"⿅児島県","曽於市",38418,2339,6.1,"2016/01/01","2017/03/08"
"⿅児島県","霧島市",126966,10517,8.3,"2016/01/01","2017/03/08"
"⿅児島県","いちき串⽊野市",29386,2195,7.5,"2016/01/01","2017/03/08"
"⿅児島県","南さつま市",36022,2559,7.1,"2016/01/01","2017/03/08"
"⿅児島県","志布志市",32727,1766,5.4,"2016/01/01","2017/03/08"
"⿅児島県","奄美市",44721,4290,9.6,"2016/01/01","2017/03/08"
"⿅児島県","南九州市",37294,2420,6.5,"2016/01/01","2017/03/08"
"⿅児島県","伊佐市",27577,2289,8.3,"2016/01/01","2017/03/08"
"⿅児島県","姶良市",76323,5979,7.8,"2016/01/01","2017/03/08"
"⿅児島県","⿅児島郡三島村",388,29,7.5,"2016/01/01","2017/03/08"
"⿅児島県","⿅児島郡⼗島村",684,44,6.4,"2016/01/01","2017/03/08"
"⿅児島県","薩摩郡さつま町",22775,1556,6.8,"2016/01/01","2017/03/08"
"⿅児島県","出⽔郡⻑島町",10924,775,7.1,"2016/01/01","2017/03/08"
"⿅児島県","姶良郡湧⽔町",10061,685,6.8,"2016/01/01","2017/03/08"
"⿅児島県","曽於郡⼤崎町",13879,689,5.0,"2016/01/01","2017/03/08"
"⿅児島県","肝属郡東串良町",6902,334,4.8,"2016/01/01","2017/03/08"
"⿅児島県","肝属郡錦江町",8227,372,4.5,"2016/01/01","2017/03/08"
"⿅児島県","肝属郡南⼤隅町",7971,469,5.9,"2016/01/01","2017/03/08"
"⿅児島県","肝属郡肝付町",16338,894,5.5,"2016/01/01","2017/03/08"
"⿅児島県","熊⽑郡中種⼦町",8373,632,7.5,"2016/01/01","2017/03/08"
"⿅児島県","熊⽑郡南種⼦町",5903,421,7.1,"2016/01/01","2017/03/08"
"⿅児島県","熊⽑郡屋久島町",13162,1016,7.7,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡⼤和村",1592,142,8.9,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡宇検村",1799,207,11.5,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡瀬⼾内町",9297,867,9.3,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡⿓郷町",6084,484,8.0,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡喜界町",7481,642,8.6,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡徳之島町",11465,770,6.7,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡天城町",6315,401,6.3,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡和泊町",6983,516,7.4,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡知名町",6321,657,10.4,"2016/01/01","2017/03/08"
"⿅児島県","⼤島郡与論町",5406,485,9.0,"2016/01/01","2017/03/08"
"沖縄県","那覇市",324169,20372,6.3,"2016/01/01","2017/03/08"
"沖縄県","宜野湾市",97509,5273,5.4,"2016/01/01","2017/03/08"
"沖縄県","⽯垣市",49174,3996,8.1,"2016/01/01","2017/03/08"
"沖縄県","浦添市",114165,5870,5.1,"2016/01/01","2017/03/08"
"沖縄県","名護市",62227,2938,4.7,"2016/01/01","2017/03/08"
"沖縄県","⽷満市",60206,3052,5.1,"2016/01/01","2017/03/08"
"沖縄県","沖縄市",140503,8520,6.1,"2016/01/01","2017/03/08"
"沖縄県","豊⾒城市",62566,3339,5.3,"2016/01/01","2017/03/08"
"沖縄県","うるま市",122099,7501,6.1,"2016/01/01","2017/03/08"
"沖縄県","宮古島市",54519,3608,6.6,"2016/01/01","2017/03/08"
"沖縄県","南城市",42836,3484,8.1,"2016/01/01","2017/03/08"
"沖縄県","国頭郡国頭村",5006,341,6.8,"2016/01/01","2017/03/08"
"沖縄県","国頭郡⼤宜味村",3157,116,3.7,"2016/01/01","2017/03/08"
"沖縄県","国頭郡東村",1876,110,5.9,"2016/01/01","2017/03/08"
"沖縄県","国頭郡今帰仁村",9611,339,3.5,"2016/01/01","2017/03/08"
"沖縄県","国頭郡本部町",13590,635,4.7,"2016/01/01","2017/03/08"
"沖縄県","国頭郡恩納村",10906,425,3.9,"2016/01/01","2017/03/08"
"沖縄県","国頭郡宜野座村",5916,222,3.8,"2016/01/01","2017/03/08"
"沖縄県","国頭郡⾦武町",11495,617,5.4,"2016/01/01","2017/03/08"
"沖縄県","国頭郡伊江村",4700,385,8.2,"2016/01/01","2017/03/08"
"沖縄県","中頭郡読⾕村",41214,1913,4.6,"2016/01/01","2017/03/08"
"沖縄県","中頭郡嘉⼿納町",13841,487,3.5,"2016/01/01","2017/03/08"
"沖縄県","中頭郡北⾕町",29093,1677,5.8,"2016/01/01","2017/03/08"
"沖縄県","中頭郡北中城村",16897,839,5.0,"2016/01/01","2017/03/08"
"沖縄県","中頭郡中城村",19725,893,4.5,"2016/01/01","2017/03/08"
"沖縄県","中頭郡⻄原町",35318,1767,5.0,"2016/01/01","2017/03/08"
"沖縄県","島尻郡与那原町",18906,1002,5.3,"2016/01/01","2017/03/08"
"沖縄県","島尻郡南⾵原町",37342,1821,4.9,"2016/01/01","2017/03/08"
"沖縄県","島尻郡渡嘉敷村",693,35,5.1,"2016/01/01","2017/03/08"
"沖縄県","島尻郡座間味村",910,108,11.9,"2016/01/01","2017/03/08"
"沖縄県","島尻郡粟国村",734,52,7.1,"2016/01/01","2017/03/08"
"沖縄県","島尻郡渡名喜村",389,20,5.1,"2016/01/01","2017/03/08"
"沖縄県","島尻郡南⼤東村",1282,60,4.7,"2016/01/01","2017/03/08"
"沖縄県","島尻郡北⼤東村",590,120,20.3,"2016/01/01","2017/03/08"
"沖縄県","島尻郡伊平屋村",1288,34,2.6,"2016/01/01","2017/03/08"
"沖縄県","島尻郡伊是名村",1530,386,25.2,"2016/01/01","2017/03/08"
"沖縄県","島尻郡久⽶島町",8235,251,3.0,"2016/01/01","2017/03/08"
"沖縄県","島尻郡⼋重瀬町",30093,1135,3.8,"2016/01/01","2017/03/08"
"沖縄県","宮古郡多良間村",1192,28,2.3,"2016/01/01","2017/03/08"
"沖縄県","⼋重⼭郡⽵富町",4239,456,10.8,"2016/01/01","2017/03/08"
"沖縄県","⼋重⼭郡与那国町",1490,115,7.7,"2016/01/01","2017/03/08"
